time,price,bid,ask,spread,volume,last_trade_price
65,60.17,59.22,60.17,0.9500000000000028,8,60.17
66,60.17,59.61,60.56,0.9500000000000028,4,60.17
67,60.89,59.61,60.89,1.2800000000000011,9,60.89
68,59.77,60.07,60.89,0.8200000000000003,4,59.77
69,60.89,60.99,61.66,0.6699999999999946,6,60.89
70,60.16,60.47,60.69,0.21999999999999886,9,60.16
71,60.69,60.47,60.69,0.21999999999999886,9,60.69
72,60.33,60.07,60.33,0.259999999999998,5,60.33
73,59.81,59.61,60.33,0.7199999999999989,5,59.81
74,60.61,60.47,60.69,0.21999999999999886,3,60.61
75,61.38,60.47,61.38,0.9100000000000037,5,61.38
76,58.95,60.21,60.51,0.29999999999999716,4,58.95
77,59.86,60.21,60.51,0.29999999999999716,4,59.86
78,60.51,61.04,61.38,0.3400000000000034,2,60.51
79,60.67,61.04,61.38,0.3400000000000034,4,60.67
80,60.67,61.04,61.22,0.17999999999999972,0,
81,59.63,60.21,61.22,1.009999999999998,5,59.63
82,60.07,60.21,60.45,0.240000000000002,5,60.07
83,59.71,60.21,60.45,0.240000000000002,2,59.71
84,59.71,60.21,60.45,0.240000000000002,0,
85,58.5,59.93,60.45,0.5200000000000031,2,58.5
86,59.69,60.31,60.45,0.14000000000000057,2,59.69
87,59.69,60.31,60.45,0.14000000000000057,0,
88,59.69,60.31,60.45,0.14000000000000057,0,
89,60.45,60.31,60.91,0.5999999999999943,2,60.45
90,59.52,59.93,60.91,0.9799999999999969,5,59.52
91,60.91,59.93,61.1,1.1700000000000017,2,60.91
92,61.17,60.71,61.17,0.46000000000000085,12,61.17
93,61.38,61.5,61.62,0.11999999999999744,10,61.38
94,61.62,61.5,61.62,0.11999999999999744,11,61.62
95,62.16,62.06,62.16,0.09999999999999432,22,62.16
96,62.31,62.06,62.38,0.3200000000000003,19,62.31
97,62.76,62.06,62.76,0.6999999999999957,18,62.76
98,61.36,62.36,62.76,0.3999999999999986,11,61.36
99,62.76,62.92,63.12,0.19999999999999574,4,62.76
100,63.72,63.7,63.72,0.01999999999999602,11,63.72
101,64.53,64.7,64.82,0.11999999999999034,10,64.53
102,65.62,64.7,65.62,0.9200000000000017,32,65.62
103,66.13,66.61,67.41,0.7999999999999972,17,66.13
104,67.91,67.66,67.91,0.25,21,67.91
105,68.36,68.59,68.7,0.10999999999999943,18,68.36
106,68.74,68.59,68.74,0.14999999999999147,32,68.74
107,68.81,68.59,68.81,0.21999999999999886,9,68.81
108,69.76,68.59,69.76,1.1700000000000017,16,69.76
109,69.78,69.11,69.78,0.6700000000000017,18,69.78
110,68.07,68.38,69.78,1.4000000000000057,9,68.07
111,68.19,69.19,69.78,0.5900000000000034,6,68.19
112,70.57,70.77,71.02,0.25,5,70.57
113,69.56,70.73,71.02,0.28999999999999204,5,69.56
114,71.05,70.89,71.09,0.20000000000000284,10,71.05
115,71.2,70.89,71.2,0.3100000000000023,10,71.2
116,71.2,70.89,71.2,0.3100000000000023,4,71.2
117,71.66,72.04,72.37,0.3299999999999983,19,71.66
118,72.37,72.71,72.87,0.1600000000000108,29,72.37
119,73.37,72.71,73.37,0.6600000000000108,22,73.37
120,73.79,73.86,73.9,0.04000000000000625,23,73.79
121,74.87,73.86,74.87,1.0100000000000051,20,74.87
122,75.02,75.51,75.88,0.36999999999999034,23,75.02
123,76.35,76.37,76.57,0.19999999999998863,18,76.35
124,77.02,77.5,77.91,0.4099999999999966,10,77.02
125,77.65,77.79,77.91,0.11999999999999034,6,77.65
126,77.92,77.79,77.93,0.14000000000000057,27,77.92
127,78.12,77.79,78.12,0.3299999999999983,19,78.12
128,78.94,78.79,79.42,0.6299999999999955,17,78.94
129,80.41,80.74,80.91,0.1700000000000017,20,80.41
130,81.0,81.32,81.44,0.12000000000000455,19,81.0
131,81.55,82.55,82.77,0.21999999999999886,5,81.55
132,82.78,82.55,82.78,0.23000000000000398,13,82.78
133,82.87,83.16,83.2,0.04000000000000625,10,82.87
134,83.28,83.16,83.28,0.12000000000000455,15,83.28
135,83.69,83.16,83.69,0.5300000000000011,18,83.69
136,82.0,83.0,83.69,0.6899999999999977,6,82.0
137,84.19,84.3,84.79,0.4900000000000091,12,84.19
138,84.79,84.3,84.79,0.4900000000000091,14,84.79
139,85.67,85.75,86.24,0.4899999999999949,14,85.67
140,86.99,86.87,86.99,0.11999999999999034,8,86.99
141,87.38,86.87,87.38,0.5099999999999909,15,87.38
142,87.89,87.58,87.89,0.3100000000000023,19,87.89
143,88.55,88.33,88.55,0.21999999999999886,12,88.55
144,88.56,88.78,88.88,0.09999999999999432,7,88.56
145,88.88,88.78,88.88,0.09999999999999432,16,88.88
146,88.88,88.78,88.88,0.09999999999999432,19,88.88
147,89.38,88.78,89.38,0.5999999999999943,33,89.38
148,89.39,89.58,90.74,1.1599999999999966,15,89.39
149,91.48,91.23,91.48,0.25,17,91.48
150,90.36,91.3,91.48,0.18000000000000682,6,90.36
151,90.08,91.3,91.48,0.18000000000000682,1,90.08
152,91.59,91.3,91.72,0.4200000000000017,19,91.59
153,91.99,91.3,92.52,1.2199999999999989,14,91.99
154,92.52,91.3,92.52,1.2199999999999989,18,92.52
155,92.7,93.7,94.47,0.769999999999996,11,92.7
156,94.92,95.03,95.38,0.3499999999999943,23,94.92
157,95.38,96.21,96.3,0.09000000000000341,5,95.38
158,96.3,97.23,97.59,0.35999999999999943,12,96.3
159,97.59,97.23,97.59,0.35999999999999943,15,97.59
160,98.09,98.42,98.96,0.539999999999992,13,98.09
161,99.87,99.95,101.68,1.730000000000004,7,99.87
162,101.68,102.68,,,1,101.68
163,101.18,102.68,,,1,101.18
164,101.2,102.68,,,1,101.2
165,100.7,102.67,,,1,100.7
166,101.12,102.59,,,10,101.12
167,101.12,102.59,,,0,
168,100.62,102.63,,,2,100.62
169,102.22,103.22,,,3,102.22
170,102.22,103.22,,,0,
171,102.22,103.22,,,0,
172,102.22,103.22,,,0,
173,101.72,103.22,,,1,101.72
174,101.22,103.22,,,1,101.22
175,101.22,103.22,,,0,
176,100.72,103.22,,,3,100.72
177,100.72,103.22,,,0,
178,100.72,103.22,,,0,
179,100.72,103.22,,,0,
180,101.22,103.18,,,18,101.22
181,101.45,102.72,,,19,101.45
182,101.45,102.72,,,0,
183,101.45,102.72,,,0,
184,101.45,102.72,,,0,
185,101.45,102.72,,,0,
186,101.45,102.72,,,0,
187,101.45,102.72,,,0,
188,101.45,102.72,,,0,
189,101.45,102.72,,,0,
190,101.45,103.23,,,0,
191,101.45,103.23,,,0,
192,101.45,103.23,,,0,
193,101.45,103.23,,,0,
194,101.45,103.23,,,0,
195,101.45,103.23,,,0,
196,101.45,103.23,,,0,
197,101.45,103.23,,,0,
198,101.45,103.23,,,0,
199,101.45,103.23,,,0,
200,101.45,103.23,,,0,
201,101.45,103.23,,,0,
202,101.45,103.23,,,0,
203,101.45,103.23,,,0,
204,101.45,103.45,,,0,
205,103.42,103.45,,,2,103.42
206,102.92,103.92,,,2,102.92
207,102.42,103.92,,,2,102.42
208,102.42,103.92,,,0,
209,102.42,103.92,,,0,
210,102.42,104.32,,,0,
211,100.78,104.32,,,3,100.78
212,100.78,104.32,,,0,
213,100.78,104.32,,,0,
214,100.78,104.32,,,0,
215,100.78,104.32,,,0,
216,101.8,103.45,,,10,101.8
217,101.88,103.42,,,9,101.88
218,101.88,103.42,,,0,
219,101.88,103.42,,,0,
220,101.88,103.42,,,0,
221,101.88,103.42,,,0,
222,101.88,103.42,,,0,
223,101.88,103.62,,,0,
224,101.88,103.62,,,0,
225,102.78,103.78,,,3,102.78
226,102.78,103.78,,,0,
227,102.78,104.09,,,0,
228,102.78,104.09,,,0,
229,101.33,104.09,,,2,101.33
230,101.33,104.09,,,0,
231,101.33,104.09,,,0,
232,101.33,104.09,,,0,
233,101.33,104.09,,,0,
234,101.33,104.09,,,0,
235,101.33,104.09,,,0,
236,101.96,103.78,,,9,101.96
237,101.96,103.78,,,0,
238,102.74,103.82,,,1,102.74
239,102.74,103.82,,,0,
240,102.74,104.58,,,0,
241,102.5,105.34,,,2,102.5
242,102.5,105.34,,,0,
243,101.42,104.58,,,3,101.42
244,101.42,104.58,,,0,
245,101.42,104.58,,,0,
246,101.42,104.58,,,0,
247,100.99,104.58,,,2,100.99
248,102.07,104.58,,,2,102.07
249,102.07,104.58,,,0,
250,102.07,104.58,,,0,
251,102.07,104.58,,,0,
252,102.07,104.58,,,0,
253,102.07,104.58,,,0,
254,102.07,104.58,,,0,
255,102.07,104.58,,,0,
256,102.07,104.58,,,0,
257,102.07,104.58,,,0,
258,102.07,104.58,,,0,
259,102.07,104.58,,,0,
260,102.07,104.58,,,0,
261,102.07,104.58,,,0,
262,102.07,104.58,,,0,
263,102.07,104.58,,,0,
264,100.58,104.42,,,3,100.58
265,101.75,104.06,,,9,101.75
266,101.75,104.06,,,0,
267,101.75,104.06,,,0,
268,101.75,104.06,,,0,
269,101.75,104.06,,,0,
270,101.75,104.06,,,0,
271,101.75,104.06,,,0,
272,101.75,104.06,,,0,
273,101.75,104.06,,,0,
274,101.75,104.06,,,0,
275,101.75,104.06,,,0,
276,101.75,104.06,,,0,
277,102.69,103.88,,,2,102.69
278,102.69,104.5,,,0,
279,102.69,104.5,,,0,
280,102.69,104.5,,,0,
281,102.69,104.5,,,0,
282,102.69,104.5,,,0,
283,102.69,104.5,,,0,
284,102.69,104.5,,,0,
285,102.69,104.5,,,0,
286,102.69,104.5,,,0,
287,102.69,104.64,,,0,
288,102.69,104.64,,,0,
289,102.69,104.64,,,0,
290,102.69,104.64,,,0,
291,102.69,104.64,,,0,
292,102.69,104.64,,,0,
293,102.69,104.64,,,0,
294,102.69,104.64,,,0,
295,102.69,104.64,,,0,
296,102.69,104.64,,,0,
297,102.69,104.64,,,0,
298,102.69,104.64,,,0,
299,102.69,104.64,,,0,
300,102.69,104.64,,,0,
301,102.69,104.64,,,0,
302,102.69,104.64,,,0,
303,102.69,104.64,,,0,
304,102.69,104.64,,,0,
305,102.69,104.64,,,0,
306,102.69,104.64,,,0,
307,102.69,104.64,,,0,
308,102.69,104.64,,,0,
309,102.69,104.64,,,0,
310,102.69,104.64,,,0,
311,102.69,104.64,,,0,
312,102.69,104.64,,,0,
313,102.69,104.64,,,0,
314,102.69,104.64,,,0,
315,102.69,104.64,,,0,
316,102.69,104.64,,,0,
317,102.69,104.64,,,0,
318,102.69,104.64,,,0,
319,102.69,104.64,,,0,
320,102.69,104.64,,,0,
321,102.69,104.64,,,0,
322,102.69,104.64,,,0,
323,102.69,104.64,,,0,
324,102.69,104.64,,,0,
325,102.69,104.64,,,0,
326,102.69,104.64,,,0,
327,102.69,104.64,,,0,
328,102.69,104.64,,,0,
329,102.69,104.64,,,0,
330,102.69,104.64,,,0,
331,102.15,104.64,,,1,102.15
332,102.15,104.64,,,0,
333,102.15,104.64,,,0,
334,102.15,104.64,,,0,
335,102.15,104.64,,,0,
336,102.15,104.64,,,0,
337,102.15,104.64,,,0,
338,102.15,104.64,,,0,
339,102.15,104.64,,,0,
340,103.94,104.64,,,1,103.94
341,103.94,104.64,,,0,
342,103.94,104.94,,,0,
343,103.94,105.49,,,0,
344,103.94,105.49,,,0,
345,104.04,105.49,,,3,104.04
346,103.54,105.49,,,1,103.54
347,103.54,105.51,,,0,
348,101.76,105.51,,,2,101.76
349,101.76,105.51,,,0,
350,101.76,105.51,,,0,
351,102.89,104.61,,,16,102.89
352,102.73,104.54,,,16,102.73
353,103.21,104.45,,,18,103.21
354,103.21,104.45,,,0,
355,101.52,104.45,,,1,101.52
356,102.23,104.44,,,17,102.23
357,102.59,104.44,,,5,102.59
358,104.21,104.44,,,1,104.21
359,105.21,106.2,,,3,105.21
360,105.21,106.2,,,0,
361,104.71,106.2,,,1,104.71
362,105.46,106.45,,,1,105.46
363,105.46,106.45,,,0,
364,105.46,106.45,,,0,
365,105.26,106.44,,,3,105.26
366,105.26,106.73,,,0,
367,105.9,106.9,,,6,105.9
368,105.9,106.9,,,0,
369,107.55,108.5,,,3,107.55
370,107.99,108.98,108.99,0.009999999999990905,4,107.99
371,107.77,108.98,108.99,0.009999999999990905,1,107.77
372,108.99,109.98,110.9,0.9200000000000017,4,108.99
373,110.9,111.84,,,5,110.9
374,111.82,112.8,,,7,111.82
375,111.82,112.8,,,0,
376,110.26,112.75,,,4,110.26
377,109.76,112.75,,,1,109.76
378,109.76,112.75,,,0,
379,109.26,112.69,,,4,109.26
380,109.26,112.69,,,0,
381,109.26,112.69,,,0,
382,108.76,112.57,,,2,108.76
383,108.76,112.57,,,0,
384,109.91,112.32,,,10,109.91
385,110.36,112.03,,,22,110.36
386,110.44,111.06,,,20,110.44
387,109.41,110.94,,,2,109.41
388,109.41,110.94,,,0,
389,109.41,110.94,,,0,
390,109.41,110.94,,,0,
391,109.41,110.94,,,0,
392,109.41,110.94,,,0,
393,109.41,110.94,,,0,
394,109.41,110.94,,,0,
395,109.41,110.94,111.04,0.10000000000000853,0,
396,111.04,112.2,,,1,111.04
397,111.04,112.2,,,0,
398,111.04,112.2,,,0,
399,111.27,112.45,,,1,111.27
400,112.95,113.94,,,1,112.95
401,112.95,113.94,,,0,
402,112.95,114.8,,,0,
403,112.95,114.8,,,0,
404,112.95,114.88,,,0,
405,112.95,114.88,,,0,
406,112.95,114.88,,,0,
407,112.95,114.88,,,0,
408,112.95,114.88,,,0,
409,112.95,114.88,,,0,
410,112.95,114.88,,,0,
411,112.95,114.88,,,0,
412,112.95,114.88,,,0,
413,112.95,114.88,,,0,
414,112.95,114.88,,,0,
415,112.95,114.88,,,0,
416,112.95,114.88,,,0,
417,112.95,114.88,,,0,
418,112.95,114.88,,,0,
419,112.95,114.88,,,0,
420,113.56,114.77,,,5,113.56
421,112.89,114.88,,,2,112.89
422,112.89,114.88,,,0,
423,113.06,114.88,,,1,113.06
424,113.06,114.88,,,0,
425,114.71,115.16,,,2,114.71
426,112.93,115.16,,,1,112.93
427,112.01,114.77,,,3,112.01
428,112.01,114.77,,,0,
429,112.01,114.77,,,0,
430,112.01,114.77,,,0,
431,111.95,114.65,,,14,111.95
432,111.95,114.65,,,0,
433,112.38,114.55,,,3,112.38
434,112.38,114.55,,,0,
435,112.68,114.55,,,5,112.68
436,112.87,113.97,,,14,112.87
437,112.87,113.97,114.58,0.6099999999999994,0,
438,112.87,113.97,114.58,0.6099999999999994,0,
439,112.87,113.97,114.58,0.6099999999999994,0,
440,112.87,113.97,114.58,0.6099999999999994,0,
441,112.87,113.97,114.05,0.0799999999999983,0,
442,112.29,113.97,114.05,0.0799999999999983,2,112.29
443,112.29,113.97,114.05,0.0799999999999983,0,
444,115.06,113.97,115.06,1.0900000000000034,5,115.06
445,115.06,115.83,115.95,0.12000000000000455,5,115.06
446,115.95,116.93,,,2,115.95
447,115.95,117.46,,,0,
448,115.95,117.78,,,0,
449,116.81,117.81,,,3,116.81
450,116.81,117.81,,,0,
451,117.62,118.61,,,2,117.62
452,118.2,119.19,,,1,118.2
453,118.2,119.19,,,0,
454,118.2,119.19,,,0,
455,116.41,119.19,,,2,116.41
456,116.41,119.19,,,0,
457,117.18,119.19,,,4,117.18
458,117.18,119.19,,,0,
459,117.18,119.19,,,0,
460,117.18,119.19,,,0,
461,117.18,119.19,,,0,
462,117.18,119.19,,,0,
463,117.44,118.7,,,21,117.44
464,117.44,118.7,,,0,
465,117.06,118.7,,,1,117.06
466,117.06,118.7,,,0,
467,117.06,118.7,,,0,
468,117.06,118.7,,,0,
469,117.06,118.7,,,0,
470,117.06,118.7,,,0,
471,117.06,118.83,,,0,
472,117.06,118.83,,,0,
473,117.06,118.83,,,0,
474,117.06,118.83,,,0,
475,117.06,118.83,,,0,
476,117.06,118.83,,,0,
477,117.06,118.83,,,0,
478,117.06,118.83,,,0,
479,117.06,118.83,,,0,
480,117.06,118.83,,,0,
481,117.06,118.83,,,0,
482,117.06,118.83,,,0,
483,117.06,118.83,,,0,
484,117.06,118.83,,,0,
485,117.06,118.83,,,0,
486,117.06,118.83,,,0,
487,117.06,118.83,,,0,
488,117.06,118.87,,,0,
489,117.06,118.87,,,0,
490,117.06,118.87,,,0,
491,117.06,118.87,,,0,
492,117.06,118.87,,,0,
493,117.06,118.87,,,0,
494,117.06,118.87,,,0,
495,117.06,118.89,,,0,
496,117.06,118.89,,,0,
497,117.06,118.89,,,0,
498,117.06,118.89,,,0,
499,117.06,118.89,,,0,
500,117.06,118.89,,,0,
501,116.4,118.98,,,1,116.4
502,116.4,118.98,,,0,
503,116.4,118.98,,,0,
504,116.4,118.98,,,0,
505,116.4,118.98,,,0,
506,116.4,118.98,,,0,
507,116.4,118.98,,,0,
508,116.4,118.98,,,0,
509,116.4,118.98,,,0,
510,116.4,118.98,,,0,
511,116.4,118.98,,,0,
512,116.4,118.98,,,0,
513,116.4,118.98,,,0,
514,116.4,118.98,,,0,
515,116.4,118.98,,,0,
516,116.4,118.98,,,0,
517,116.4,118.98,,,0,
518,116.4,118.98,,,0,
519,116.4,118.98,,,0,
520,116.4,118.98,,,0,
521,116.4,118.98,,,0,
522,116.4,118.98,,,0,
523,116.4,118.98,,,0,
524,116.4,118.98,,,0,
525,116.4,118.98,,,0,
526,116.4,118.98,,,0,
527,116.4,118.98,,,0,
528,116.4,118.98,,,0,
529,116.4,118.98,,,0,
530,116.4,118.98,,,0,
531,116.4,118.98,,,0,
532,116.4,118.98,,,0,
533,116.4,118.98,,,0,
534,116.4,118.98,,,0,
535,116.4,118.98,,,0,
536,116.4,118.98,,,0,
537,116.4,118.98,,,0,
538,116.4,118.98,,,0,
539,116.4,118.98,,,0,
540,116.4,118.98,,,0,
541,116.4,118.98,,,0,
542,116.4,118.98,,,0,
543,116.4,118.98,,,0,
544,116.4,118.98,,,0,
545,116.4,118.98,,,0,
546,116.4,118.98,,,0,
547,116.4,118.98,,,0,
548,116.4,118.98,,,0,
549,116.4,118.98,,,0,
550,116.4,118.98,,,0,
551,116.4,118.98,,,0,
552,116.4,118.98,,,0,
553,116.4,118.98,,,0,
554,116.4,118.98,,,0,
555,116.4,118.98,,,0,
556,116.4,118.98,,,0,
557,116.4,118.98,,,0,
558,116.4,118.98,,,0,
559,116.4,118.98,,,0,
560,116.4,118.98,,,0,
561,116.4,118.98,,,0,
562,116.4,118.98,,,0,
563,116.4,118.98,,,0,
564,116.4,118.98,,,0,
565,116.4,118.98,,,0,
566,116.4,118.98,,,0,
567,116.4,118.98,,,0,
568,116.4,118.98,,,0,
569,116.4,118.98,,,0,
570,116.4,118.98,,,0,
571,116.4,118.98,,,0,
572,116.4,118.98,,,0,
573,116.4,118.98,,,0,
574,116.4,118.98,,,0,
575,115.3,118.98,,,1,115.3
576,116.39,118.89,,,10,116.39
577,115.23,118.87,,,4,115.23
578,116.3,118.7,,,16,116.3
579,114.45,118.7,,,2,114.45
580,115.83,118.7,,,14,115.83
581,115.83,118.7,,,0,
582,115.83,118.7,,,0,
583,115.83,118.7,,,0,
584,115.83,118.7,,,0,
585,115.83,118.7,,,0,
586,117.61,118.61,,,5,117.61
587,117.61,118.61,,,0,
588,117.61,118.61,,,0,
589,119.41,120.41,,,2,119.41
590,119.41,120.74,,,0,
591,119.41,120.74,,,0,
592,119.41,120.91,,,0,
593,119.41,120.91,,,0,
594,119.41,120.91,,,0,
595,119.41,120.91,,,0,
596,119.41,120.91,,,0,
597,118.97,121.41,,,1,118.97
598,118.97,121.41,,,0,
599,118.97,121.41,,,0,
600,118.97,121.41,,,0,
601,118.97,121.41,,,0,
602,118.97,121.41,,,0,
603,118.97,121.41,,,0,
604,118.97,121.41,,,0,
605,118.97,121.41,,,0,
606,118.97,121.41,,,0,
607,118.97,121.41,,,0,
608,118.97,121.41,,,0,
609,118.97,121.41,,,0,
610,118.97,121.41,,,0,
611,118.97,121.41,,,0,
612,118.97,121.41,,,0,
613,118.97,121.41,,,0,
614,118.97,121.41,,,0,
615,118.97,121.41,,,0,
616,118.97,121.41,,,0,
617,118.97,121.41,,,0,
618,118.97,121.41,,,0,
619,118.97,121.41,,,0,
620,118.97,121.41,,,0,
621,118.97,121.41,,,0,
622,117.92,120.92,,,1,117.92
623,118.67,120.74,,,8,118.67
624,118.67,120.74,,,0,
625,118.67,120.74,,,0,
626,118.67,120.74,,,0,
627,118.67,120.74,,,0,
628,118.67,120.74,,,0,
629,118.67,120.74,,,0,
630,118.67,120.74,,,0,
631,118.67,120.74,,,0,
632,119.44,120.73,,,4,119.44
633,120.77,120.9,,,5,120.77
634,122.69,123.06,,,3,122.69
635,122.69,123.19,,,0,
636,122.69,123.19,,,0,
637,122.69,123.19,,,0,
638,122.69,123.19,,,0,
639,122.69,123.19,,,0,
640,122.69,123.19,,,0,
641,122.22,123.22,,,2,122.22
642,122.22,123.22,,,0,
643,122.22,123.22,,,0,
644,122.22,123.22,,,0,
645,122.22,123.64,,,0,
646,122.22,123.64,,,0,
647,122.22,123.64,,,0,
648,122.22,123.64,,,0,
649,122.22,123.64,,,0,
650,122.22,123.64,,,0,
651,122.22,123.64,,,0,
652,122.22,123.64,,,0,
653,122.22,123.81,,,0,
654,122.22,123.81,,,0,
655,122.22,123.81,,,0,
656,122.22,123.81,,,0,
657,122.22,123.81,,,0,
658,122.22,123.81,,,0,
659,122.22,123.81,,,0,
660,122.22,123.81,,,0,
661,122.22,123.81,,,0,
662,122.22,123.81,,,0,
663,122.22,123.81,,,0,
664,122.22,123.81,,,0,
665,122.22,123.81,,,0,
666,122.22,123.81,,,0,
667,122.22,123.81,,,0,
668,122.22,123.81,,,0,
669,122.22,123.81,,,0,
670,122.22,123.81,,,0,
671,122.22,123.81,,,0,
672,122.22,123.81,,,0,
673,122.22,123.81,,,0,
674,122.22,123.81,,,0,
675,122.22,123.81,,,0,
676,122.22,123.81,,,0,
677,122.22,123.81,,,0,
678,122.22,123.81,,,0,
679,122.22,123.81,,,0,
680,122.22,123.81,,,0,
681,122.22,123.81,,,0,
682,122.22,123.81,,,0,
683,122.3,123.81,,,1,122.3
684,122.3,123.81,,,0,
685,122.3,124.18,,,0,
686,122.3,124.18,,,0,
687,122.3,124.18,,,0,
688,122.3,124.18,,,0,
689,122.3,124.18,,,0,
690,122.3,124.18,,,0,
691,122.3,124.18,,,0,
692,122.3,124.18,,,0,
693,122.3,124.18,,,0,
694,122.3,124.18,,,0,
695,122.3,124.27,,,0,
696,122.3,124.27,,,0,
697,122.3,124.27,,,0,
698,122.3,124.27,,,0,
699,122.3,124.27,,,0,
700,122.3,124.27,,,0,
701,122.3,124.27,,,0,
702,122.3,124.27,,,0,
703,122.3,124.27,,,0,
704,122.3,124.27,,,0,
705,122.3,124.27,,,0,
706,122.3,124.27,,,0,
707,122.3,124.27,,,0,
708,122.3,124.27,,,0,
709,122.3,124.27,,,0,
710,122.3,124.27,,,0,
711,122.3,124.27,,,0,
712,122.3,124.27,,,0,
713,122.3,124.27,,,0,
714,122.3,124.27,,,0,
715,122.3,124.27,,,0,
716,122.3,124.27,,,0,
717,122.3,124.27,,,0,
718,122.3,124.27,,,0,
719,122.3,124.27,,,0,
720,122.3,124.27,,,0,
721,122.3,124.27,,,0,
722,122.3,124.27,,,0,
723,122.3,124.27,,,0,
724,122.3,124.27,,,0,
725,122.3,124.27,,,0,
726,122.3,124.27,,,0,
727,122.3,124.27,,,0,
728,122.3,124.27,,,0,
729,122.3,124.27,,,0,
730,122.3,124.27,,,0,
731,122.3,124.27,,,0,
732,122.3,124.27,,,0,
733,122.3,124.27,,,0,
734,122.3,124.27,,,0,
735,122.3,124.27,,,0,
736,122.3,124.27,,,0,
737,122.3,124.29,,,0,
738,122.3,124.29,,,0,
739,122.3,124.29,,,0,
740,122.3,124.29,,,0,
741,122.3,124.29,,,0,
742,122.3,124.29,,,0,
743,122.3,124.29,,,0,
744,122.3,124.29,,,0,
745,122.3,124.29,,,0,
746,122.3,124.29,,,0,
747,122.3,124.29,,,0,
748,122.3,124.29,,,0,
749,122.3,124.29,,,0,
750,122.3,124.29,,,0,
751,122.3,124.29,,,0,
752,122.3,124.29,,,0,
753,122.3,124.29,,,0,
754,122.3,124.29,,,0,
755,122.3,124.29,,,0,
756,122.3,124.29,,,0,
757,122.77,124.27,,,1,122.77
758,122.77,124.27,,,0,
759,122.77,124.27,,,0,
760,122.77,124.27,,,0,
761,122.77,124.27,,,0,
762,122.25,124.27,,,1,122.25
763,122.25,124.27,,,0,
764,122.25,124.27,,,0,
765,122.25,124.27,,,0,
766,122.25,124.27,,,0,
767,122.25,124.27,,,0,
768,122.42,124.27,,,1,122.42
769,122.42,124.27,,,0,
770,122.42,124.27,,,0,
771,122.42,124.27,,,0,
772,122.42,124.27,,,0,
773,122.42,124.27,,,0,
774,122.42,124.27,,,0,
775,122.42,124.27,,,0,
776,122.42,124.27,,,0,
777,122.42,124.27,,,0,
778,122.42,124.27,,,0,
779,122.42,124.27,,,0,
780,122.42,124.27,,,0,
781,122.42,124.27,,,0,
782,122.42,124.27,,,0,
783,122.42,124.27,,,0,
784,122.42,124.27,,,0,
785,122.42,124.27,,,0,
786,122.42,124.27,,,0,
787,122.42,124.27,,,0,
788,122.42,124.27,,,0,
789,122.42,124.27,,,0,
790,122.42,124.27,,,0,
791,122.42,124.27,,,0,
