time,price,bid,ask,spread,volume,last_trade_price
154,124.3,125.43,,,0,
155,124.3,125.43,,,0,
156,124.3,125.43,,,0,
157,124.3,125.43,,,0,
158,124.3,125.43,,,0,
159,124.3,126.17,,,0,
160,124.3,126.17,,,0,
161,124.3,126.17,,,0,
162,124.3,126.17,,,0,
163,124.3,126.17,,,0,
164,124.3,126.17,,,0,
165,124.3,126.17,,,0,
166,124.3,126.17,,,0,
167,124.3,126.17,,,0,
168,124.3,126.17,,,0,
169,124.3,126.17,,,0,
170,124.3,126.17,,,0,
171,124.3,126.29,,,0,
172,124.3,126.29,,,0,
173,124.3,126.29,,,0,
174,123.03,126.17,,,1,123.03
175,123.85,125.8,,,7,123.85
176,123.85,125.8,,,0,
177,123.85,125.8,,,0,
178,123.85,125.8,,,0,
179,123.85,125.8,,,0,
180,123.85,125.8,,,0,
181,123.85,125.8,,,0,
182,123.85,125.8,,,0,
183,123.85,125.8,,,0,
184,123.85,125.8,,,0,
185,123.85,125.8,,,0,
186,123.85,125.8,,,0,
187,121.86,125.8,,,1,121.86
188,123.51,125.8,,,4,123.51
189,123.51,125.8,,,0,
190,123.51,125.8,,,0,
191,122.4,125.61,,,5,122.4
192,123.33,125.6,,,6,123.33
193,123.33,125.6,,,0,
194,123.33,125.6,,,0,
195,124.73,125.6,,,1,124.73
196,123.43,125.55,,,4,123.43
197,123.27,125.55,,,1,123.27
198,123.27,125.55,,,0,
199,123.71,125.52,,,1,123.71
200,125.57,125.88,,,4,125.57
201,125.57,126.08,,,0,
202,125.57,126.08,,,0,
203,125.57,126.08,,,0,
204,125.57,127.56,,,0,
205,125.57,127.56,,,0,
206,125.57,127.56,,,0,
207,125.57,127.56,,,0,
208,124.71,127.38,,,5,124.71
209,124.71,127.38,,,0,
210,124.58,127.38,,,1,124.58
211,124.58,127.38,,,0,
212,124.58,127.38,,,0,
213,124.58,127.38,,,0,
214,123.86,127.15,,,1,123.86
215,124.83,126.63,,,9,124.83
216,124.39,126.63,,,1,124.39
217,124.57,126.48,,,6,124.57
218,124.78,126.34,,,5,124.78
219,125.67,126.08,,,3,125.67
220,125.67,127.08,,,0,
221,127.14,127.61,128.48,0.8699999999999903,2,127.14
222,128.48,129.47,,,3,128.48
223,127.52,129.47,,,1,127.52
224,128.45,129.46,,,3,128.45
225,128.45,129.46,,,0,
226,128.45,129.79,,,0,
227,128.45,129.79,,,0,
228,128.45,129.9,,,0,
229,128.45,130.1,,,0,
230,128.45,130.1,,,0,
231,128.45,130.1,,,0,
232,128.45,130.1,,,0,
233,128.45,130.34,,,0,
234,128.45,130.34,,,0,
235,128.58,130.17,,,3,128.58
236,128.58,130.17,,,0,
237,128.58,130.17,,,0,
238,128.58,130.44,,,0,
239,128.58,130.44,,,0,
240,129.28,130.28,,,3,129.28
241,129.28,130.78,,,0,
242,129.28,130.78,,,0,
243,129.14,130.78,,,3,129.14
244,130.16,130.78,131.64,0.8599999999999852,1,130.16
245,131.64,132.42,,,1,131.64
246,131.14,133.44,,,1,131.14
247,132.84,133.16,,,4,132.84
248,131.54,133.16,,,2,131.54
249,131.54,133.16,,,0,
250,131.54,133.39,,,0,
251,131.54,133.39,,,0,
252,131.26,133.39,,,1,131.26
253,131.26,133.39,,,0,
254,131.26,133.39,,,0,
255,131.26,133.39,,,0,
256,131.26,133.39,,,0,
257,131.26,133.39,,,0,
258,131.57,133.0,,,13,131.57
259,132.74,132.96,,,1,132.74
260,132.74,133.24,,,0,
261,132.74,133.93,,,0,
262,132.74,134.43,,,0,
263,131.14,134.43,,,1,131.14
264,131.14,134.43,,,0,
265,132.21,133.93,,,5,132.21
266,133.67,133.93,,,3,133.67
267,133.67,134.77,,,0,
268,133.67,134.77,,,0,
269,133.67,134.77,,,0,
270,133.73,134.77,,,2,133.73
271,133.73,134.77,,,0,
272,133.73,134.77,,,0,
273,134.1,134.17,,,2,134.1
274,132.76,134.17,135.0,0.8300000000000125,5,132.76
275,135.0,135.93,,,1,135.0
276,135.0,136.86,,,0,
277,135.0,136.86,,,0,
278,133.19,136.86,,,2,133.19
279,133.19,136.86,,,0,
280,133.19,136.86,,,0,
281,133.19,136.86,,,0,
282,133.19,136.86,,,0,
283,133.19,136.86,,,0,
284,133.19,136.86,,,0,
285,133.19,136.86,,,0,
286,132.69,135.85,,,4,132.69
287,133.52,135.7,,,5,133.52
288,133.86,135.53,,,5,133.86
289,133.86,135.53,,,0,
290,131.97,135.5,,,1,131.97
291,131.97,135.5,,,0,
292,131.47,135.5,,,1,131.47
293,132.74,135.5,,,6,132.74
294,132.74,135.5,,,0,
295,132.74,135.5,,,0,
296,132.74,135.5,,,0,
297,132.74,135.5,,,0,
298,133.32,135.5,,,1,133.32
299,133.32,135.5,,,0,
300,133.32,135.5,,,0,
301,134.49,135.5,,,5,134.49
302,134.49,135.87,,,0,
303,134.49,135.87,,,0,
304,134.49,135.87,,,0,
305,134.49,136.26,,,0,
306,134.43,136.26,,,1,134.43
307,134.43,136.26,,,0,
308,134.43,136.26,,,0,
309,134.43,136.26,,,0,
310,134.33,136.26,,,2,134.33
311,134.33,136.26,,,0,
312,134.33,136.26,,,0,
313,134.33,136.32,,,0,
314,134.33,136.32,,,0,
315,134.33,136.32,,,0,
316,134.33,136.32,,,0,
317,134.33,136.32,,,0,
318,134.33,136.32,,,0,
319,134.33,136.32,,,0,
320,134.33,136.32,,,0,
321,134.33,136.32,,,0,
322,134.33,136.32,,,0,
323,134.33,136.32,,,0,
324,134.33,136.32,,,0,
325,134.33,136.32,,,0,
326,134.33,136.32,,,0,
327,134.33,136.32,,,0,
328,134.33,136.32,,,0,
329,134.33,136.32,,,0,
330,134.33,136.32,,,0,
331,134.33,136.32,,,0,
332,134.33,136.32,,,0,
333,134.33,136.32,,,0,
334,134.33,136.32,,,0,
335,133.45,136.32,,,2,133.45
336,133.45,136.32,,,0,
337,132.6,136.32,,,1,132.6
338,132.6,136.32,,,0,
339,132.1,136.32,,,1,132.1
340,133.46,135.93,,,8,133.46
341,134.02,135.93,,,4,134.02
342,134.02,135.93,,,0,
343,134.02,135.93,,,0,
344,134.02,135.93,,,0,
345,134.02,135.93,,,0,
346,134.02,135.93,,,0,
347,135.05,135.84,,,5,135.05
348,135.05,135.84,,,0,
349,135.05,136.93,,,0,
350,135.05,136.93,,,0,
351,135.05,136.93,,,0,
352,135.05,136.93,,,0,
353,135.69,136.81,137.21,0.4000000000000057,3,135.69
354,137.84,138.11,,,5,137.84
355,137.84,138.34,,,0,
356,137.84,138.34,,,0,
357,136.98,139.68,,,3,136.98
358,136.98,139.68,,,0,
359,136.98,139.68,,,0,
360,137.39,139.65,,,1,137.39
361,135.72,139.03,,,4,135.72
362,136.08,139.03,,,1,136.08
363,136.08,139.03,,,0,
364,136.08,139.03,,,0,
365,136.81,139.03,,,5,136.81
366,137.32,138.34,139.04,0.6999999999999886,10,137.32
367,137.32,138.34,139.04,0.6999999999999886,0,
368,137.32,138.34,138.91,0.5699999999999932,0,
369,137.32,138.34,138.91,0.5699999999999932,0,
370,139.04,140.66,,,4,139.04
371,139.04,140.66,,,0,
372,139.04,140.66,,,0,
373,139.04,140.66,,,0,
374,139.04,140.66,,,0,
375,139.69,140.69,,,2,139.69
376,139.69,140.69,,,0,
377,140.08,141.51,,,2,140.08
378,140.08,141.51,,,0,
379,140.08,141.51,,,0,
380,140.08,141.51,,,0,
381,140.08,141.51,,,0,
382,140.08,141.68,,,0,
383,140.08,141.68,,,0,
384,140.08,141.68,,,0,
385,140.08,141.68,,,0,
386,140.08,141.68,,,0,
387,140.08,141.68,,,0,
388,140.08,141.68,,,0,
389,140.08,141.68,,,0,
390,140.08,141.68,,,0,
391,140.08,141.68,,,0,
392,140.08,141.68,,,0,
393,140.08,141.68,,,0,
394,140.08,141.68,,,0,
395,142.06,142.97,,,3,142.06
396,142.06,142.97,,,0,
397,142.06,144.03,,,0,
398,142.06,144.03,,,0,
399,142.06,144.03,,,0,
400,142.06,144.03,,,0,
401,142.06,144.03,,,0,
402,141.53,144.03,,,2,141.53
403,141.53,144.03,,,0,
404,141.53,144.03,,,0,
405,141.53,144.03,,,0,
406,141.53,144.03,,,0,
407,141.53,144.03,,,0,
408,141.53,144.03,,,0,
409,141.53,144.03,,,0,
410,141.53,144.03,,,0,
411,141.54,144.0,,,2,141.54
412,141.54,144.0,,,0,
413,140.92,143.36,,,4,140.92
414,140.92,143.36,,,0,
415,140.92,143.36,,,0,
416,140.92,143.36,,,0,
417,140.92,143.36,,,0,
418,140.92,143.36,,,0,
419,140.92,143.36,,,0,
420,140.92,143.36,,,0,
421,141.66,143.36,,,1,141.66
422,141.66,143.36,,,0,
423,141.66,143.36,,,0,
424,141.66,143.36,,,0,
425,141.66,143.36,,,0,
426,141.66,143.36,,,0,
427,141.66,143.36,,,0,
428,141.66,143.36,,,0,
429,141.66,143.36,,,0,
430,141.66,143.36,,,0,
431,141.66,143.6,,,0,
432,141.66,143.6,,,0,
433,141.66,143.6,,,0,
434,141.66,143.6,,,0,
435,141.66,143.6,,,0,
436,141.66,143.6,,,0,
437,141.66,143.6,,,0,
438,141.66,143.6,,,0,
439,141.66,143.6,,,0,
440,141.66,143.6,,,0,
441,141.66,143.6,,,0,
442,141.66,143.6,,,0,
443,141.66,143.6,,,0,
444,141.66,143.6,,,0,
445,141.66,143.6,,,0,
446,141.25,143.6,,,1,141.25
447,142.6,143.6,,,1,142.6
448,142.6,143.99,,,0,
449,142.6,143.99,,,0,
450,142.6,143.99,,,0,
451,142.6,143.99,,,0,
452,142.6,144.12,,,0,
453,142.6,144.12,,,0,
454,142.6,144.21,,,0,
455,142.6,144.21,,,0,
456,142.6,144.21,,,0,
457,142.6,144.57,,,0,
458,142.6,144.57,,,0,
459,142.6,144.57,,,0,
460,142.6,144.57,,,0,
461,142.6,144.57,,,0,
462,142.6,144.57,,,0,
463,142.6,144.57,,,0,
464,142.6,144.57,,,0,
465,142.6,144.57,,,0,
466,142.6,144.57,,,0,
467,142.6,144.57,,,0,
468,142.6,144.57,,,0,
469,142.6,144.57,,,0,
470,142.6,144.57,,,0,
471,142.6,144.57,,,0,
472,142.6,144.57,,,0,
473,142.6,144.57,,,0,
474,142.6,144.57,,,0,
475,142.6,144.57,,,0,
476,142.6,144.57,,,0,
477,142.6,144.57,,,0,
478,142.6,144.57,,,0,
479,142.6,144.57,,,0,
480,142.6,144.57,,,0,
481,140.69,144.57,,,1,140.69
482,141.88,144.47,,,8,141.88
483,141.88,144.47,,,0,
484,141.88,144.47,,,0,
485,142.88,144.47,,,2,142.88
486,142.88,144.47,,,0,
487,142.88,144.47,,,0,
488,142.88,144.47,,,0,
489,142.88,144.47,,,0,
490,142.88,144.47,,,0,
491,142.88,144.47,,,0,
492,142.88,144.47,,,0,
493,142.88,144.47,,,0,
494,143.93,144.7,,,1,143.93
495,143.93,145.46,,,0,
496,143.93,145.46,,,0,
497,143.93,145.46,,,0,
498,143.93,145.82,,,0,
499,143.93,145.82,,,0,
500,143.93,145.82,,,0,
