time,price,bid,ask,spread,volume,last_trade_price
435,130.44,133.29,,,0,
436,130.44,133.29,,,0,
437,130.44,133.29,,,0,
438,130.44,133.29,,,0,
439,130.44,133.29,,,0,
440,130.44,133.29,,,0,
441,130.44,133.29,,,0,
442,130.44,133.29,,,0,
443,130.44,133.29,,,0,
444,130.44,133.29,,,0,
445,130.44,133.29,,,0,
446,130.44,133.29,,,0,
447,130.44,133.29,,,0,
448,130.44,133.29,,,0,
449,130.44,133.29,,,0,
450,130.44,133.29,,,0,
451,130.44,133.29,,,0,
452,130.44,133.29,,,0,
453,130.44,133.29,,,0,
454,130.44,133.29,,,0,
455,130.44,133.29,,,0,
456,130.44,133.29,,,0,
457,130.44,133.29,,,0,
458,130.44,133.29,,,0,
459,130.44,133.29,,,0,
460,130.44,133.29,,,0,
461,130.44,133.29,,,0,
462,130.44,133.29,,,0,
463,130.44,133.29,,,0,
464,130.44,133.29,,,0,
465,130.44,133.29,,,0,
466,130.44,133.29,,,0,
467,130.44,133.29,,,0,
468,130.44,133.29,,,0,
469,130.44,133.29,,,0,
470,128.62,133.29,,,1,128.62
471,130.2,132.98,,,11,130.2
472,130.03,132.93,,,3,130.03
473,130.03,132.93,,,0,
474,128.5,132.9,,,3,128.5
475,129.95,132.89,,,5,129.95
476,129.95,132.89,,,0,
477,129.95,132.89,,,0,
478,131.56,132.89,133.51,0.6200000000000045,1,131.56
479,133.51,133.98,,,4,133.51
480,133.51,134.73,,,0,
481,133.51,135.41,,,0,
482,133.51,135.41,,,0,
483,132.73,134.73,,,1,132.73
484,132.73,134.73,,,0,
485,135.4,135.62,,,3,135.4
486,135.4,135.9,,,0,
487,136.0,135.9,136.0,0.09999999999999432,1,136.0
488,136.0,137.0,,,1,136.0
489,136.0,137.0,,,0,
490,136.0,137.32,,,0,
491,136.0,137.32,,,0,
492,136.0,137.61,,,0,
493,136.0,137.61,,,0,
494,137.9,138.74,,,1,137.9
495,137.9,138.74,,,0,
496,137.9,138.74,,,0,
497,139.03,139.87,,,3,139.03
498,140.03,141.02,,,1,140.03
499,138.7,141.02,,,1,138.7
500,138.7,141.02,,,0,
