time,price,bid,ask,spread,volume,last_trade_price
84,135.78,136.08,137.02,0.9399999999999977,5,135.78
85,137.02,136.08,137.47,1.3899999999999864,3,137.02
86,137.63,138.6,,,4,137.63
87,139.12,140.89,,,2,139.12
88,140.07,142.46,,,4,140.07
89,140.07,142.46,,,0,
90,138.41,141.76,,,4,138.41
91,139.65,140.89,,,6,139.65
92,138.45,140.89,,,1,138.45
93,138.25,140.78,,,3,138.25
94,138.37,140.78,,,1,138.37
95,137.87,140.78,,,5,137.87
96,136.02,140.73,,,5,136.02
97,135.52,140.54,,,3,135.52
98,137.83,140.38,,,4,137.83
99,138.64,140.11,,,9,138.64
100,138.17,139.82,,,15,138.17
101,138.17,139.82,,,0,
102,139.92,139.82,139.92,0.09999999999999432,5,139.92
103,138.85,139.67,139.92,0.25,9,138.85
104,138.85,139.67,139.92,0.25,0,
105,139.92,139.67,,,3,139.92
106,139.92,140.42,,,0,
107,139.92,141.49,,,0,
108,139.92,141.49,,,0,
109,139.71,141.49,,,2,139.71
110,140.39,141.49,,,6,140.39
111,140.39,142.01,,,0,
112,139.33,142.01,,,2,139.33
113,138.75,142.01,,,4,138.75
114,138.74,141.37,,,5,138.74
115,140.01,141.15,142.53,1.3799999999999955,4,140.01
116,142.86,142.12,142.86,0.7400000000000091,3,142.86
117,143.24,143.56,144.47,0.9099999999999966,6,143.24
118,144.47,145.12,,,1,144.47
119,145.89,146.65,,,1,145.89
120,146.83,146.9,,,1,146.83
121,147.54,146.9,147.54,0.6399999999999864,4,147.54
122,147.54,150.81,,,1,147.54
123,147.54,150.81,,,0,
124,149.13,150.27,,,6,149.13
125,151.03,151.92,,,1,151.03
126,151.03,151.92,,,0,
127,151.9,151.97,,,5,151.9
128,150.23,153.0,,,4,150.23
129,148.62,153.0,,,1,148.62
130,148.62,153.0,,,0,
131,150.33,152.86,,,8,150.33
132,151.57,152.72,,,4,151.57
133,151.57,153.39,,,1,151.57
134,151.99,153.39,,,1,151.99
135,151.99,153.39,,,0,
136,151.99,153.77,,,0,
137,151.51,152.98,,,4,151.51
138,151.26,153.01,,,4,151.26
139,151.97,152.99,153.11,0.12000000000000455,3,151.97
140,153.11,152.99,,,4,153.11
141,154.86,154.63,154.86,0.2300000000000182,3,154.86
142,154.86,155.71,,,1,154.86
143,154.53,155.26,,,4,154.53
144,156.11,156.52,,,1,156.11
145,156.11,157.78,,,0,
146,156.11,157.78,,,0,
147,154.61,157.78,,,3,154.61
148,154.55,157.3,,,6,154.55
149,154.55,157.3,,,0,
150,154.55,157.3,,,0,
151,153.36,157.02,,,2,153.36
152,155.42,156.69,,,7,155.42
153,155.97,156.69,,,1,155.97
154,157.8,156.69,,,2,157.8
155,158.5,158.09,,,1,158.5
156,158.5,160.13,,,0,
157,158.02,159.87,,,1,158.02
158,158.02,159.87,,,0,
159,158.02,159.87,,,0,
160,159.98,161.42,,,2,159.98
161,159.98,161.63,,,0,
162,160.29,161.42,,,4,160.29
163,159.26,161.22,,,4,159.26
164,158.14,161.2,,,1,158.14
165,160.09,161.2,,,2,160.09
166,158.39,161.2,,,5,158.39
167,160.22,160.96,,,3,160.22
168,160.22,161.54,,,0,
169,158.54,162.1,,,1,158.54
170,161.96,162.01,,,5,161.96
171,160.08,162.01,,,3,160.08
172,161.29,162.01,,,1,161.29
173,162.53,163.15,163.92,0.7699999999999818,1,162.53
174,163.92,163.97,,,4,163.92
175,162.26,164.9,,,1,162.26
176,164.24,165.16,,,2,164.24
177,163.31,165.07,,,3,163.31
178,163.31,165.07,,,0,
179,162.05,165.04,,,3,162.05
180,162.05,165.04,,,0,
181,161.77,165.04,,,3,161.77
182,163.47,164.9,,,1,163.47
183,164.75,164.9,,,6,164.75
184,164.75,165.66,,,0,
185,164.29,165.79,,,2,164.29
186,164.29,166.02,,,0,
187,162.84,165.79,,,3,162.84
188,162.84,165.79,,,0,
189,162.84,165.79,,,0,
190,162.84,165.79,,,0,
191,164.0,165.7,,,4,164.0
192,162.74,165.69,,,1,162.74
193,161.49,165.59,,,5,161.49
194,163.14,165.08,,,9,163.14
195,164.51,164.73,,,10,164.51
196,163.53,166.12,,,1,163.53
197,162.82,166.12,,,2,162.82
198,164.41,164.73,,,5,164.41
199,164.41,166.02,,,0,
200,164.41,166.08,,,0,
201,164.44,166.97,,,1,164.44
202,164.44,166.97,,,0,
203,164.44,166.97,,,0,
204,164.17,167.3,,,1,164.17
205,162.67,167.24,,,1,162.67
206,164.74,166.75,,,6,164.74
207,166.59,166.75,,,8,166.59
208,168.26,168.33,,,3,168.26
209,167.44,168.62,,,6,167.44
210,167.44,168.62,,,0,
211,166.26,168.53,,,3,166.26
212,167.41,168.53,,,1,167.41
213,167.41,168.61,,,0,
214,166.45,168.47,,,4,166.45
215,164.58,168.47,,,2,164.58
216,164.58,168.47,,,0,
217,164.58,168.47,,,0,
218,165.78,168.27,,,6,165.78
219,166.55,167.97,,,8,166.55
220,167.0,167.94,,,5,167.0
221,167.0,167.94,168.8,0.8600000000000136,0,
222,168.8,167.94,170.28,2.3400000000000034,1,168.8
223,171.42,171.53,,,5,171.42
224,171.42,173.31,,,0,
225,172.06,173.19,174.17,0.9799999999999898,1,172.06
226,174.17,173.19,174.17,0.9799999999999898,3,174.17
227,174.17,175.0,,,1,174.17
228,174.18,175.09,,,3,174.18
229,174.18,175.71,,,0,
230,174.18,175.78,,,0,
231,174.18,175.78,,,0,
232,174.18,175.78,,,0,
233,174.18,175.97,,,0,
234,175.08,175.97,,,4,175.08
235,173.94,175.88,,,4,173.94
236,173.94,175.88,,,0,
237,172.61,175.87,,,4,172.61
238,172.11,175.71,,,4,172.11
239,173.16,175.53,,,5,173.16
240,173.59,175.53,,,3,173.59
241,173.59,175.53,,,0,
242,172.96,175.35,,,5,172.96
243,173.41,175.14,,,4,173.41
244,173.41,175.14,,,0,
245,172.91,175.05,,,4,172.91
246,173.26,175.0,,,4,173.26
247,173.26,175.02,,,0,
248,171.97,175.24,,,1,171.97
249,171.28,175.02,,,4,171.28
250,174.29,174.82,,,9,174.29
251,174.67,175.12,,,1,174.67
252,173.69,176.82,,,4,173.69
253,173.69,176.82,,,0,
254,175.14,175.96,,,4,175.14
255,176.4,176.52,,,5,176.4
256,176.4,178.0,178.35,0.3499999999999943,0,
257,180.12,180.08,180.12,0.03999999999999204,3,180.12
258,180.31,181.78,182.44,0.6599999999999966,6,180.31
259,182.46,182.56,183.85,1.289999999999992,5,182.46
260,181.43,183.56,183.85,0.28999999999999204,1,181.43
261,183.85,183.56,185.4,1.8400000000000034,1,183.85
262,186.05,186.67,,,2,186.05
263,185.99,186.66,,,9,185.99
264,185.99,186.66,,,0,
265,185.99,186.66,,,0,
266,185.99,187.01,,,0,
267,185.99,187.01,,,0,
268,185.99,187.22,,,0,
269,185.04,187.22,,,5,185.04
270,185.04,187.22,,,0,
271,185.04,187.22,,,0,
272,185.53,187.22,,,1,185.53
273,185.22,187.86,,,1,185.22
274,186.48,187.13,,,4,186.48
275,186.48,188.07,,,0,
276,186.48,188.07,,,0,
277,188.6,189.08,,,3,188.6
278,188.6,190.12,190.16,0.03999999999999204,0,
279,190.16,190.12,,,5,190.16
280,190.16,191.4,191.97,0.5699999999999932,0,
281,191.97,192.58,,,2,191.97
282,191.97,192.93,,,0,
283,190.52,192.93,,,2,190.52
284,189.67,192.93,,,1,189.67
285,189.67,192.93,,,0,
286,191.37,192.65,193.03,0.37999999999999545,4,191.37
287,192.83,192.65,193.03,0.37999999999999545,4,192.83
288,193.03,192.65,,,3,193.03
289,193.03,194.3,,,0,
290,193.03,194.3,,,0,
291,194.62,195.75,,,1,194.62
292,194.62,196.43,,,0,
293,194.62,196.43,,,0,
294,194.62,196.43,,,0,
295,194.62,196.43,,,0,
296,194.62,196.43,,,0,
297,194.62,196.43,,,0,
298,194.62,196.43,,,0,
299,193.73,196.43,,,1,193.73
300,193.73,196.43,,,0,
301,193.73,196.43,,,0,
302,193.61,196.31,,,2,193.61
303,193.11,196.31,,,2,193.11
304,194.23,195.92,196.27,0.35000000000002274,5,194.23
305,196.27,196.32,,,3,196.27
306,196.43,196.88,,,1,196.43
307,195.37,196.32,,,3,195.37
308,195.37,196.87,,,0,
309,195.37,196.87,,,0,
310,195.87,196.87,,,1,195.87
311,195.87,197.39,,,0,
312,197.52,198.38,,,1,197.52
313,197.52,198.38,199.52,1.1400000000000148,0,
314,199.52,200.69,,,1,199.52
315,199.52,200.69,,,0,
316,199.52,200.69,,,0,
317,199.52,200.69,,,0,
318,201.41,202.13,,,1,201.41
319,201.41,202.82,,,0,
320,201.41,202.82,,,0,
321,201.41,203.25,,,0,
322,201.41,203.25,,,0,
323,200.91,203.08,,,2,200.91
324,200.91,203.08,,,0,
325,200.91,203.08,,,0,
326,201.8,203.32,,,4,201.8
327,201.26,203.32,203.65,0.3300000000000125,2,201.26
328,203.65,204.99,,,1,203.65
329,203.65,204.99,,,0,
330,203.65,204.99,,,0,
331,203.65,204.99,,,0,
332,202.81,205.27,,,1,202.81
333,202.81,205.27,,,0,
334,202.81,205.27,,,0,
335,202.81,205.27,,,0,
336,201.95,205.27,,,2,201.95
337,201.28,205.27,,,1,201.28
338,201.95,205.14,,,1,201.95
339,202.79,204.99,,,7,202.79
340,203.79,204.54,,,5,203.79
341,203.79,205.04,,,0,
342,203.79,205.04,,,0,
343,203.79,205.04,,,0,
344,203.46,205.04,,,1,203.46
345,203.46,205.04,,,0,
346,203.46,205.04,,,0,
347,203.46,205.04,,,0,
348,203.46,205.04,,,0,
349,203.46,205.2,,,0,
350,204.91,206.63,,,1,204.91
351,204.91,206.63,,,0,
352,204.91,206.63,,,0,
353,204.03,206.95,,,3,204.03
354,205.8,206.09,,,4,205.8
355,205.8,207.57,,,0,
356,205.8,207.57,,,0,
357,205.8,207.63,,,0,
358,205.8,207.63,,,0,
359,207.53,208.08,,,1,207.53
360,207.53,208.08,,,0,
361,208.04,208.33,,,1,208.04
362,206.17,208.08,,,1,206.17
363,206.17,208.08,,,0,
364,206.17,208.14,,,0,
365,206.17,208.14,,,0,
366,206.91,209.39,,,2,206.91
367,206.91,209.39,,,0,
368,206.91,209.39,,,0,
369,206.91,209.39,,,0,
370,206.91,209.39,,,0,
371,206.91,209.39,,,0,
372,207.0,208.74,,,4,207.0
373,207.0,208.74,,,0,
374,207.0,208.74,,,0,
375,208.24,210.25,,,1,208.24
376,208.24,210.25,,,0,
377,208.24,210.25,,,0,
378,208.24,210.25,,,0,
379,208.24,210.25,,,0,
380,208.24,210.25,,,0,
381,208.24,210.25,,,0,
382,208.24,210.25,,,0,
383,208.24,210.25,,,0,
384,206.97,210.25,,,1,206.97
385,206.97,210.25,,,0,
386,207.79,210.11,,,4,207.79
387,208.79,210.11,,,1,208.79
388,207.46,210.11,,,1,207.46
389,207.46,210.11,,,0,
390,207.46,210.11,,,0,
391,207.46,210.11,,,0,
392,208.68,210.11,,,1,208.68
393,208.68,210.52,,,0,
394,208.39,210.52,,,1,208.39
395,207.32,210.24,,,2,207.32
396,207.32,210.24,,,0,
397,207.32,210.24,,,0,
398,208.46,210.11,,,6,208.46
399,208.46,210.11,,,0,
400,207.81,209.98,,,1,207.81
401,207.81,209.98,,,0,
402,207.81,209.98,,,0,
403,207.81,209.98,,,0,
404,208.86,209.98,,,3,208.86
405,207.13,209.98,,,1,207.13
406,207.13,209.98,,,0,
407,207.13,209.98,,,0,
408,207.13,209.98,,,0,
409,208.29,209.96,,,5,208.29
410,208.29,209.96,,,0,
411,208.29,209.96,,,0,
412,209.97,210.06,,,2,209.97
413,209.97,211.62,,,0,
414,209.97,211.81,,,0,
415,209.97,211.9,,,0,
416,209.97,211.9,,,0,
417,209.87,211.9,,,1,209.87
418,209.87,211.9,,,0,
419,209.87,211.9,,,0,
420,210.68,211.9,,,1,210.68
421,210.68,211.9,,,0,
422,210.68,211.9,,,0,
423,210.68,212.35,,,0,
424,210.68,212.35,,,0,
425,212.24,212.35,,,3,212.24
426,212.24,212.74,,,0,
427,212.24,214.07,,,0,
428,212.24,214.07,,,0,
429,212.24,214.14,,,0,
430,210.93,214.12,,,3,210.93
431,212.1,214.12,,,2,212.1
432,212.25,214.07,,,4,212.25
433,210.72,213.93,,,3,210.72
434,212.71,215.15,,,2,212.71
435,212.71,215.15,,,0,
436,212.71,215.15,,,0,
437,212.71,215.15,,,0,
438,212.85,215.15,,,2,212.85
439,212.85,215.15,,,0,
440,213.38,214.53,,,1,213.38
441,213.38,215.37,,,0,
442,213.38,215.37,,,0,
443,213.12,215.37,,,3,213.12
444,213.29,215.14,216.09,0.950000000000017,2,213.29
445,216.09,216.65,,,5,216.09
446,214.11,215.88,,,4,214.11
447,214.11,215.88,,,0,
448,214.11,216.03,,,0,
449,214.11,216.03,,,0,
450,214.67,215.88,,,2,214.67
451,214.67,215.92,,,0,
452,214.96,215.92,,,3,214.96
453,214.96,216.48,,,0,
454,214.94,216.62,,,1,214.94
455,214.94,216.65,,,0,
456,215.05,216.62,,,6,215.05
457,215.05,216.62,,,0,
458,214.72,216.48,,,4,214.72
459,214.72,216.48,,,0,
460,214.77,215.92,216.73,0.8100000000000023,4,214.77
461,216.73,215.92,216.73,0.8100000000000023,1,216.73
462,217.28,215.92,217.28,1.3600000000000136,5,217.28
463,216.96,217.0,217.28,0.28000000000000114,1,216.96
464,217.28,217.0,217.28,0.28000000000000114,2,217.28
465,217.71,217.97,,,6,217.71
466,217.71,218.21,,,0,
467,217.71,218.21,,,0,
468,217.71,218.22,,,0,
469,216.68,219.3,,,2,216.68
470,216.68,219.3,,,0,
471,216.68,219.3,,,0,
472,216.82,218.49,,,2,216.82
473,216.82,218.66,,,0,
474,216.82,218.66,,,0,
475,216.82,218.79,,,0,
476,216.47,218.79,,,1,216.47
477,215.97,218.66,,,4,215.97
478,216.88,218.22,,,9,216.88
479,216.88,218.22,,,0,
480,218.58,219.76,,,1,218.58
481,219.54,221.23,,,2,219.54
482,219.54,221.49,,,0,
483,220.19,221.41,,,4,220.19
484,220.19,221.41,,,0,
485,220.36,221.41,,,1,220.36
486,220.36,221.41,,,0,
487,218.7,221.41,,,1,218.7
488,218.7,221.41,,,0,
489,218.7,221.41,,,0,
490,216.86,221.41,,,1,216.86
491,218.38,221.21,,,5,218.38
492,219.05,220.86,,,4,219.05
493,217.25,220.59,,,5,217.25
494,218.0,220.55,,,7,218.0
495,218.65,220.5,,,5,218.65
496,219.94,220.31,221.96,1.6500000000000057,14,219.94
497,221.96,220.31,221.96,1.6500000000000057,3,221.96
498,221.96,220.31,221.09,0.7800000000000011,0,
499,219.22,220.31,221.09,0.7800000000000011,2,219.22
500,221.09,221.94,221.95,0.009999999999990905,1,221.09
